"MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gexp","MixS_gexp","screen.time_MV_gexp","class.time_MV_gexp","ERR_MV_gexp","screen.time_RRS_gexp","class.time_RRS_gexp","ERR_RRS_gexp","screen.time_KG_gexp","class.time_KG_gexp","ERR_KG_gexp","captured#Blocks","modelsize_MarS_gexp","modelsize_MixS_gexp","modelsize_MV_gexp","modelsize_RRS_gexp","modelsize_KG_gexp","capSig_MarS_gexp","capSig_MixS_gexp","capSig_MV_gexp","capSig_RRS_gexp","capSig_KG_gexp","capNoise_MarS_gexp","capNoise_MixS_gexp","capNoise_MV_gexp","capNoise_RRS_gexp","capNoise_KG_gexp","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gsqrt","MixS_gsqrt","screen.time_MV_gsqrt","class.time_MV_gsqrt","ERR_MV_gsqrt","screen.time_RRS_gsqrt","class.time_RRS_gsqrt","ERR_RRS_gsqrt","screen.time_KG_gsqrt","class.time_KG_gsqrt","ERR_KG_gsqrt","captured#Blocks","modelsize_MarS_gsqrt","modelsize_MixS_gsqrt","modelsize_MV_gsqrt","modelsize_RRS_gsqrt","modelsize_KG_gsqrt","capSig_MarS_gsqrt","capSig_MixS_gsqrt","capSig_MV_gsqrt","capSig_RRS_gsqrt","capSig_KG_gsqrt","capNoise_MarS_gsqrt","capNoise_MixS_gsqrt","capNoise_MV_gsqrt","capNoise_RRS_gsqrt","capNoise_KG_gsqrt","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_glog","MixS_glog","screen.time_MV_glog","class.time_MV_glog","ERR_MV_glog","screen.time_RRS_glog","class.time_RRS_glog","ERR_RRS_glog","screen.time_KG_glog","class.time_KG_glog","ERR_KG_glog","captured#Blocks","modelsize_MarS_glog","modelsize_MixS_glog","modelsize_MV_glog","modelsize_RRS_glog","modelsize_KG_glog","capSig_MarS_glog","capSig_MixS_glog","capSig_MV_glog","capSig_RRS_glog","capSig_KG_glog","capNoise_MarS_glog","capNoise_MixS_glog","capNoise_MV_glog","capNoise_RRS_glog","capNoise_KG_glog","screen.time_MCSSVMLIN","class.time_MCSSVMLIN","ERR_MCSSVMLIN","screen.time_MCSSVMRBF","class.time_MCSSVMRBF","ERR_MCSSVMRBF","modelsize_MCSSVMLIN","modelsize_MCSSVMRBF","capSig_MCSSVMLIN","capSig_MCSSVMRBF","capNoise_MCSSVMLIN","capNoise_MCSSVMRBF"
0,0.0599999999976717,1.44000000000233,0,12.6599999999999,0.380000000001019,0.088,0.288,0,0.659999999999854,0.08,0,0.659999999999854,0.08,0,0.0600000000013097,0.08,1,3,3,10,10,10,3,2,4,4,4,7,7,0,0,0,0,0.0499999999992724,1.41999999999825,0.00999999999839929,12.6399999999994,1.59000000000015,0.272,0.422,0.0200000000004366,0.360000000000582,0.242,0,0.0600000000013097,0.242,0.0200000000004366,0.360000000000582,0.242,1,3,3,10,10,10,3,2,4,4,4,7,7,0,0,0,0,0.0600000000013097,1.43999999999869,0,12.6100000000006,0.669999999998254,0.26,0.376,0.00999999999839929,0.380000000001019,0.188,0,0.360000000000582,0.188,0,0.360000000000582,0.188,1,3,3,10,10,10,3,2,4,4,4,7,7,0,0,0,0.170000000000073,0.0200000000004366,0.496,0.170000000000073,0,0.484,10,10,4,4,0,0
0.00999999999839929,0.0499999999992724,1.43999999999869,0,12.75,0.979999999999563,0.084,0.198,0.0200000000004366,0.349999999998545,0.098,0,0.649999999997817,0.098,0,0.360000000000582,0.098,1,4,3,10,10,10,4,2,4,4,4,6,6,0,0,0,0,0.0500000000029104,1.43999999999869,0,12.75,1.15999999999985,0.216,0.308,0,0.069999999999709,0.24,0,0.0399999999972351,0.24,0,0.0500000000029104,0.24,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0500000000029104,1.41999999999825,0,12.6500000000015,0.369999999998981,0.148,0.214,0,0.349999999998545,0.17,0,0.0600000000013097,0.17,0,0.0600000000013097,0.17,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0.334999999999127,0,0.562,0.334999999999127,0.0100000000020373,0.478,10,10,4,4,0,0
0,0.0499999999992724,1.45000000000073,0,6.70999999999913,1.30000000000291,0.08,0.462,0.00999999999839929,0.659999999999854,0.092,0,0.340000000000146,0.092,0,0.340000000000146,0.092,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0499999999992724,1.43000000000029,0,6.30000000000291,1.93000000000029,0.24,0.416,0,0.330000000001746,0.252,0,0.639999999999418,0.252,0.0200000000004366,0.0500000000029104,0.252,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.00999999999839929,0.0500000000029104,1.43999999999869,0,6.68000000000029,0.670000000001892,0.19,0.408,0.0200000000004366,0.360000000000582,0.208,0,0.639999999999418,0.208,0,0.659999999999854,0.208,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.180000000000291,0,0.478,0.180000000000291,0.00999999999839929,0.466,10,10,4,4,0,0
0,0.0400000000008731,1.63000000000102,0,6.47000000000116,0.670000000001892,0.054,0.438,0.00999999999839929,0.639999999999418,0.052,0,0.380000000001019,0.052,0,0.0499999999992724,0.052,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0499999999992724,1.43999999999869,0,6.34000000000015,0.670000000001892,0.18,0.384,0.0200000000004366,0.360000000000582,0.196,0,0.360000000000582,0.196,0,0.0499999999992724,0.196,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.0100000000020373,0.0499999999992724,1.4900000000016,0,6.38999999999942,0.069999999999709,0.174,0.38,0.0100000000020373,0.0800000000017462,0.166,0,0.360000000000582,0.166,0,0.639999999999418,0.166,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.475000000000364,0,0.464,0.475000000000364,0.00999999999839929,0.464,10,10,4,4,0,0
0,0.0399999999972351,1.42000000000189,0,6.34000000000015,0.670000000001892,0.07,0.24,0,0.360000000000582,0.084,0.0200000000004366,0.340000000000146,0.084,0,0.360000000000582,0.084,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.0200000000004366,0.0499999999992724,1.43999999999869,0,6.25,0.990000000001601,0.252,0.436,0,0.0499999999992724,0.256,0,0.0400000000008731,0.256,0.0100000000020373,0.649999999997817,0.256,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.43999999999869,0,6.40999999999985,1.29000000000087,0.208,0.426,0.0200000000004366,0.360000000000582,0.214,0,0.360000000000582,0.214,0,0.340000000000146,0.214,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.475000000000364,0.00999999999839929,0.496,0.475000000000364,0.00999999999839929,0.47,10,10,4,4,0,0
0,0.0399999999972351,1.63999999999942,0,6.36000000000058,0.669999999998254,0.054,0.432,0,0.350000000002183,0.06,0,0.350000000002183,0.06,0,0.360000000000582,0.06,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0499999999992724,1.45000000000073,0,6.27999999999884,0.659999999999854,0.074,0.244,0.0200000000004366,0.360000000000582,0.138,0,0.360000000000582,0.138,0,0.0600000000013097,0.138,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.069999999999709,1.43000000000029,0,6.75,0.989999999997963,0.082,0.436,0.0100000000020373,0.340000000000146,0.124,0,0.350000000002183,0.124,0,0.360000000000582,0.124,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.170000000000073,0,0.514,0.170000000000073,0.0200000000004366,0.512,10,10,4,4,0,0
0,0.0400000000008731,1.41999999999825,0,6.32999999999811,0.969999999997526,0.062,0.402,0,0.069999999999709,0.06,0,0.340000000000146,0.06,0,0.379999999997381,0.06,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0499999999992724,1.43000000000029,0,6.31000000000131,0.659999999999854,0.118,0.272,0.0100000000020373,0.340000000000146,0.156,0,0.659999999999854,0.156,0,0.670000000001892,0.156,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.069999999999709,1.56999999999971,0,6.45000000000073,0.979999999999563,0.106,0.438,0.0199999999967986,0.360000000000582,0.112,0,0.340000000000146,0.112,0,0.360000000000582,0.112,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.0149999999994179,0,0.518,0.0149999999994179,0.0199999999967986,0.474,10,10,4,4,0,0
0,0.069999999999709,1.5,0,12.3600000000006,1.59999999999854,0.064,0.39,0,0.360000000000582,0.068,0,0.360000000000582,0.068,0,0.369999999998981,0.068,0,4,4,10,10,10,4,2,4,4,4,6,6,0,0,0,0,0.0500000000029104,1.52000000000044,0,12.7299999999996,0.979999999999563,0.118,0.282,0.0200000000004366,0.0599999999976717,0.138,0,0.0600000000013097,0.138,0,0.639999999999418,0.138,1,4,3,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0599999999976717,1.5,0.00999999999839929,12.6999999999971,0.380000000001019,0.104,0.3,0.0100000000020373,0.100000000002183,0.116,0,0.360000000000582,0.116,0,0.360000000000582,0.116,1,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0.170000000000073,0,0.502,0.170000000000073,0,0.446,10,10,4,4,0,0
0,0.0600000000013097,1.43999999999869,0,6.34999999999854,0.990000000001601,0.048,0.428,0.00999999999839929,0.360000000000582,0.044,0,0.0400000000008731,0.044,0,0.340000000000146,0.044,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0499999999992724,1.43000000000029,0,6.31000000000131,1.60000000000218,0.166,0.236,0.00999999999839929,0.329999999998108,0.18,0,0.360000000000582,0.18,0,0.0600000000013097,0.18,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.59999999999854,0,6.43000000000029,0.359999999996944,0.126,0.454,0.0200000000004366,0.0600000000013097,0.152,0,0.350000000002183,0.152,0,0.0599999999976717,0.152,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.0249999999996362,0,0.512,0.0249999999996362,0.0200000000004366,0.494,10,10,4,4,0,0
0,0.0499999999992724,1.47999999999956,0,6.37000000000262,0.979999999999563,0.054,0.464,0,0.360000000000582,0.054,0,0.340000000000146,0.054,0,0.360000000000582,0.054,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0400000000008731,1.45999999999913,0,6.33000000000175,1.29999999999927,0.254,0.418,0.0100000000020373,0.069999999999709,0.27,0,0.0400000000008731,0.27,0,0.360000000000582,0.27,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0,0.0600000000013097,1.43999999999869,0,6.38999999999942,0.680000000000291,0.194,0.512,0,0.360000000000582,0.222,0,0.650000000001455,0.222,0,0.659999999999854,0.222,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0.790000000000873,0,0.48,0.790000000000873,0.0200000000004366,0.496,10,10,4,4,0,0
