"MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gexp","MixS_gexp","screen.time_MV_gexp","class.time_MV_gexp","ERR_MV_gexp","screen.time_RRS_gexp","class.time_RRS_gexp","ERR_RRS_gexp","screen.time_KG_gexp","class.time_KG_gexp","ERR_KG_gexp","captured#Blocks","modelsize_MarS_gexp","modelsize_MixS_gexp","modelsize_MV_gexp","modelsize_RRS_gexp","modelsize_KG_gexp","capSig_MarS_gexp","capSig_MixS_gexp","capSig_MV_gexp","capSig_RRS_gexp","capSig_KG_gexp","capNoise_MarS_gexp","capNoise_MixS_gexp","capNoise_MV_gexp","capNoise_RRS_gexp","capNoise_KG_gexp","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gsqrt","MixS_gsqrt","screen.time_MV_gsqrt","class.time_MV_gsqrt","ERR_MV_gsqrt","screen.time_RRS_gsqrt","class.time_RRS_gsqrt","ERR_RRS_gsqrt","screen.time_KG_gsqrt","class.time_KG_gsqrt","ERR_KG_gsqrt","captured#Blocks","modelsize_MarS_gsqrt","modelsize_MixS_gsqrt","modelsize_MV_gsqrt","modelsize_RRS_gsqrt","modelsize_KG_gsqrt","capSig_MarS_gsqrt","capSig_MixS_gsqrt","capSig_MV_gsqrt","capSig_RRS_gsqrt","capSig_KG_gsqrt","capNoise_MarS_gsqrt","capNoise_MixS_gsqrt","capNoise_MV_gsqrt","capNoise_RRS_gsqrt","capNoise_KG_gsqrt","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_glog","MixS_glog","screen.time_MV_glog","class.time_MV_glog","ERR_MV_glog","screen.time_RRS_glog","class.time_RRS_glog","ERR_RRS_glog","screen.time_KG_glog","class.time_KG_glog","ERR_KG_glog","captured#Blocks","modelsize_MarS_glog","modelsize_MixS_glog","modelsize_MV_glog","modelsize_RRS_glog","modelsize_KG_glog","capSig_MarS_glog","capSig_MixS_glog","capSig_MV_glog","capSig_RRS_glog","capSig_KG_glog","capNoise_MarS_glog","capNoise_MixS_glog","capNoise_MV_glog","capNoise_RRS_glog","capNoise_KG_glog","screen.time_MCSSVMLIN","class.time_MCSSVMLIN","ERR_MCSSVMLIN","screen.time_MCSSVMRBF","class.time_MCSSVMRBF","ERR_MCSSVMRBF","modelsize_MCSSVMLIN","modelsize_MCSSVMRBF","capSig_MCSSVMLIN","capSig_MCSSVMRBF","capNoise_MCSSVMLIN","capNoise_MCSSVMRBF"
0,0.0399999999999636,1.46000000000004,0,12.4700000000003,0.679999999999382,0.458,0.104,0,0.359999999999673,0.508,0,0.0399999999999636,0.508,0.0199999999995271,0.360000000000582,0.508,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0,0.0500000000001819,1.44000000000051,0,12.6499999999996,0.670000000000073,0.48,0.094,0,0.0500000000001819,0.472,0,0.0600000000004002,0.472,0,0.359999999999673,0.472,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0,0.0399999999999636,1.57999999999993,0,12.6300000000001,1.02000000000044,0.474,0.116,0,0.0600000000004002,0.48,0,0.0600000000004002,0.48,0,0.0799999999999272,0.48,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0.480000000000018,0,0.46,0.480000000000018,0.00999999999930878,0.124,10,10,4,4,0,0
0,0.0299999999997453,1.5,0,12.6700000000001,1,0.496,0.144,0.0199999999995271,0.0600000000004002,0.52,0,0.360000000000582,0.52,0,0.0700000000006185,0.52,0,1,4,10,10,10,1,4,4,4,4,8,6,0,0,0,0,0.0399999999999636,1.5,0,12.6800000000003,0.699999999999818,0.506,0.128,0,0.359999999999673,0.492,0,0.639999999999418,0.492,0,0.0599999999994907,0.492,0,1,4,10,10,10,1,4,4,4,4,8,6,0,0,0,0,0.0600000000004002,1.45000000000073,0,12.6100000000006,0.979999999999563,0.498,0.166,0.0200000000004366,0.640000000000327,0.49,0,0.359999999999673,0.49,0,0.340000000000146,0.49,0,1,4,10,10,10,1,4,4,4,4,8,6,0,0,0,0.934999999999945,0.0200000000004366,0.44,0.934999999999945,0,0.126,10,10,4,4,0,0
0,0.0500000000001819,1.4399999999996,0,12.6999999999998,0.0799999999999272,0.504,0.148,0,0.0500000000001819,0.476,0,0.340000000000146,0.476,0.0199999999995271,0.069999999999709,0.476,0,4,4,10,10,10,3,4,4,4,4,5,6,0,0,0,0,0.0500000000001819,1.59000000000015,0,12.6199999999999,1.28999999999996,0.49,0.166,0,0.339999999999236,0.458,0,0.380000000000109,0.458,0,0.639999999999418,0.458,0,4,4,10,10,10,3,4,4,4,4,5,6,0,0,0,0,0.0399999999999636,1.42000000000007,0,12.6499999999996,0.390000000000327,0.5,0.19,0,0.360000000000582,0.468,0,0.360000000000582,0.468,0.0200000000004366,0.369999999999891,0.468,0,4,4,10,10,10,3,4,4,4,4,5,6,0,0,0,0.320000000000164,0,0.368,0.320000000000164,0.00999999999930878,0.162,10,10,4,4,0,0
0,0.0299999999997453,1.4399999999996,0,12.9799999999996,1,0.486,0.12,0,0.0599999999994907,0.502,0,0.0599999999994907,0.502,0,0.329999999999927,0.502,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0,0.0299999999997453,1.5,0.0200000000004366,12.96,1.27999999999975,0.486,0.112,0,0.339999999999236,0.488,0,0.0399999999999636,0.488,0.0200000000004366,0.380000000000109,0.488,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0,0.0500000000001819,1.43000000000029,0,12.6100000000006,0.680000000000291,0.496,0.132,0.0100000000002183,0.069999999999709,0.488,0,0.369999999999891,0.488,0,0.360000000000582,0.488,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0.475000000000364,0,0.49,0.475000000000364,0.00999999999930878,0.148,10,10,4,4,0,0
0,0.0500000000001819,1.57999999999993,0,12.6999999999998,0.980000000000473,0.504,0.126,0,0.0399999999999636,0.5,0,0.069999999999709,0.5,0,0.340000000000146,0.5,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0,0.0299999999997453,1.44000000000051,0,12.6400000000003,1,0.512,0.11,0.0200000000004366,0.359999999999673,0.504,0,0.359999999999673,0.504,0,0.639999999999418,0.504,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0,0.0300000000006548,1.51000000000022,0,12.6100000000006,0.6899999999996,0.514,0.128,0.0200000000004366,0.350000000000364,0.49,0,0.339999999999236,0.49,0,0.0600000000004002,0.49,0,1,4,10,10,10,0,4,4,4,4,7,6,0,0,0,0.170000000000073,0,0.494,0.170000000000073,0.0200000000004366,0.136,10,10,4,4,0,0
0.0100000000002183,0.0299999999997453,1.44999999999982,0,12.6400000000003,1.30000000000018,0.52,0.124,0.0200000000004366,0.359999999999673,0.546,0,0.0599999999994907,0.546,0,0.380000000000109,0.546,0,1,4,10,10,10,1,4,4,4,4,7,6,0,0,0,0,0.0299999999997453,1.42999999999938,0.0199999999995271,12.5600000000004,1.35000000000036,0.52,0.11,0,0.0600000000004002,0.51,0,0.0500000000001819,0.51,0,0.0599999999994907,0.51,0,1,4,10,10,10,1,4,4,4,4,7,6,0,0,0,0,0.0800000000008367,1.44000000000051,0,12.5799999999999,0.989999999999782,0.52,0.132,0,0.359999999999673,0.518,0,0.340000000000146,0.518,0.0199999999995271,0.350000000000364,0.518,0,1,4,10,10,10,1,4,4,4,4,7,6,0,0,0,0.170000000000073,0,0.444,0.170000000000073,0.00999999999930878,0.17,10,10,4,4,0,0
0,0.0500000000001819,1.67000000000007,0,13.0299999999997,0.690000000000509,0.49,0.128,0.0100000000002183,0.670000000000073,0.5,0,0.0600000000004002,0.5,0,0.360000000000582,0.5,0,3,4,10,10,10,0,4,4,4,4,5,6,0,0,0,0.0200000000004366,0.0299999999997453,1.44999999999982,0,12.6199999999999,0.380000000000109,0.478,0.116,0.0200000000004366,0.0600000000004002,0.486,0,0.659999999999854,0.486,0,0.350000000000364,0.486,0,3,4,10,10,10,0,4,4,4,4,5,6,0,0,0,0,0.0399999999999636,1.44000000000051,0,12.8900000000003,2.22000000000025,0.468,0.14,0,0.359999999999673,0.488,0,0.069999999999709,0.488,0,0.0599999999994907,0.488,0,3,4,10,10,10,0,4,4,4,4,5,6,0,0,0,0.630000000000109,0.0100000000002183,0.458,0.630000000000109,0,0.134,10,10,4,4,0,0
0,0.0399999999999636,1.42000000000007,0,12.7300000000005,1,0.472,0.108,0.0199999999995271,0.0600000000004002,0.454,0,0.069999999999709,0.454,0,0.359999999999673,0.454,0,5,4,10,10,10,3,4,4,4,4,5,6,0,0,0,0,0.0600000000004002,1.44000000000051,0,12.7599999999993,0.979999999999563,0.464,0.1,0.0199999999995271,0.339999999999236,0.47,0,0.0500000000001819,0.47,0,0.350000000000364,0.47,0,5,4,10,10,10,3,4,4,4,4,5,6,0,0,0,0,0.0600000000004002,1.64000000000033,0,12.6700000000001,1.61999999999989,0.482,0.112,0,0.0600000000004002,0.478,0.0199999999995271,0.0499999999992724,0.478,0,0.0399999999999636,0.478,0,5,4,10,10,10,3,4,4,4,4,5,6,0,0,0,0.324999999999818,0.0200000000004366,0.49,0.324999999999818,0,0.186,10,10,4,4,0,0
0,0.0399999999999636,1.43000000000029,0,12.6900000000005,1.32999999999993,0.46,0.138,0,0.350000000000364,0.448,0,0.0500000000001819,0.448,0,0.340000000000146,0.448,0,2,4,10,10,10,1,4,4,4,4,6,6,0,0,0,0,0.0399999999999636,1.44999999999982,0.0100000000002183,12.6199999999999,1.61000000000058,0.454,0.152,0.0100000000002183,0.069999999999709,0.45,0,0.0399999999999636,0.45,0,0.0500000000001819,0.45,0,2,4,10,10,10,1,4,4,4,4,6,6,0,0,0,0,0.0399999999999636,1.47000000000025,0.0199999999995271,12.6199999999999,0.6899999999996,0.456,0.162,0,0.6899999999996,0.464,0,0.350000000000364,0.464,0,0.0600000000004002,0.464,0,2,4,10,10,10,1,4,4,4,4,6,6,0,0,0,0.180000000000291,0,0.45,0.180000000000291,0.0200000000004366,0.186,10,10,4,4,0,0
0,0.0399999999999636,1.4399999999996,0,12.7200000000003,0.359999999999673,0.474,0.1,0,0.0600000000004002,0.488,0,0.340000000000146,0.488,0,0.360000000000582,0.488,0,3,4,10,10,10,2,4,4,4,4,7,6,0,0,0,0,0.0500000000001819,1.57000000000062,0.0100000000002183,12.6900000000005,0.649999999999636,0.488,0.096,0,0.390000000000327,0.514,0,0.340000000000146,0.514,0,0.350000000000364,0.514,0,3,4,10,10,10,2,4,4,4,4,7,6,0,0,0,0.0100000000002183,0.0500000000001819,1.44999999999982,0,12.6999999999998,1.30000000000018,0.484,0.122,0.00999999999930878,0.659999999999854,0.508,0,0.0600000000004002,0.508,0,0.360000000000582,0.508,0,3,4,10,10,10,2,4,4,4,4,7,6,0,0,0,0.175000000000182,0,0.51,0.175000000000182,0,0.152,10,10,4,4,0,0
