"MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gexp","MixS_gexp","screen.time_MV_gexp","class.time_MV_gexp","ERR_MV_gexp","screen.time_RRS_gexp","class.time_RRS_gexp","ERR_RRS_gexp","screen.time_KG_gexp","class.time_KG_gexp","ERR_KG_gexp","captured#Blocks","modelsize_MarS_gexp","modelsize_MixS_gexp","modelsize_MV_gexp","modelsize_RRS_gexp","modelsize_KG_gexp","capSig_MarS_gexp","capSig_MixS_gexp","capSig_MV_gexp","capSig_RRS_gexp","capSig_KG_gexp","capNoise_MarS_gexp","capNoise_MixS_gexp","capNoise_MV_gexp","capNoise_RRS_gexp","capNoise_KG_gexp","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gsqrt","MixS_gsqrt","screen.time_MV_gsqrt","class.time_MV_gsqrt","ERR_MV_gsqrt","screen.time_RRS_gsqrt","class.time_RRS_gsqrt","ERR_RRS_gsqrt","screen.time_KG_gsqrt","class.time_KG_gsqrt","ERR_KG_gsqrt","captured#Blocks","modelsize_MarS_gsqrt","modelsize_MixS_gsqrt","modelsize_MV_gsqrt","modelsize_RRS_gsqrt","modelsize_KG_gsqrt","capSig_MarS_gsqrt","capSig_MixS_gsqrt","capSig_MV_gsqrt","capSig_RRS_gsqrt","capSig_KG_gsqrt","capNoise_MarS_gsqrt","capNoise_MixS_gsqrt","capNoise_MV_gsqrt","capNoise_RRS_gsqrt","capNoise_KG_gsqrt","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_glog","MixS_glog","screen.time_MV_glog","class.time_MV_glog","ERR_MV_glog","screen.time_RRS_glog","class.time_RRS_glog","ERR_RRS_glog","screen.time_KG_glog","class.time_KG_glog","ERR_KG_glog","captured#Blocks","modelsize_MarS_glog","modelsize_MixS_glog","modelsize_MV_glog","modelsize_RRS_glog","modelsize_KG_glog","capSig_MarS_glog","capSig_MixS_glog","capSig_MV_glog","capSig_RRS_glog","capSig_KG_glog","capNoise_MarS_glog","capNoise_MixS_glog","capNoise_MV_glog","capNoise_RRS_glog","capNoise_KG_glog","screen.time_MCSSVMLIN","class.time_MCSSVMLIN","ERR_MCSSVMLIN","screen.time_MCSSVMRBF","class.time_MCSSVMRBF","ERR_MCSSVMRBF","modelsize_MCSSVMLIN","modelsize_MCSSVMRBF","capSig_MCSSVMLIN","capSig_MCSSVMRBF","capNoise_MCSSVMLIN","capNoise_MCSSVMRBF"
0,0.0799999999981083,1.44000000000233,0,6.34000000000015,1.29000000000087,0.146,0.294,0.0200000000004366,0.360000000000582,0.168,0,0.360000000000582,0.168,0,0.0600000000013097,0.168,0,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0499999999992724,1.42000000000189,0,6.31000000000131,0.380000000001019,0.192,0.292,0,0.0599999999976717,0.19,0,0.340000000000146,0.19,0,0.0600000000013097,0.19,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0,0.0600000000013097,1.43999999999869,0,6.47000000000116,1.60999999999694,0.126,0.29,0,0.360000000000582,0.142,0,0.360000000000582,0.142,0.00999999999839929,0.100000000002183,0.142,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.170000000000073,0.0200000000004366,0.456,0.170000000000073,0.0200000000004366,0.424,10,10,4,4,0,0
0,0.0600000000013097,1.58000000000175,0,6.31999999999971,0.680000000000291,0.152,0.302,0,0.340000000000146,0.178,0,0.069999999999709,0.178,0,0.0600000000013097,0.178,0,4,2,10,10,10,4,2,4,4,4,6,8,0,0,0,0,0.0400000000008731,1.5,0.0200000000004366,6.33000000000175,1.29999999999927,0.252,0.368,0.0100000000020373,0.069999999999709,0.248,0,0.360000000000582,0.248,0,0.0400000000008731,0.248,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.0200000000004366,0.0500000000029104,1.43999999999869,0,6.47999999999956,0.669999999998254,0.148,0.272,0,0.369999999998981,0.154,0,0.069999999999709,0.154,0,0.0599999999976717,0.154,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.170000000000073,0,0.488,0.170000000000073,0,0.472,10,10,4,4,0,0
0,0.0499999999992724,1.41999999999825,0,6.59000000000015,0.360000000000582,0.164,0.284,0.0200000000004366,0.0499999999992724,0.174,0,0.340000000000146,0.174,0,0.0600000000013097,0.174,0,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0500000000029104,1.43999999999869,0,6.30999999999767,0.680000000000291,0.204,0.326,0,0.340000000000146,0.218,0,0.069999999999709,0.218,0,0.0600000000013097,0.218,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.61000000000058,0,6.71999999999753,0.380000000001019,0.148,0.286,0,0.0600000000013097,0.156,0,0.0600000000013097,0.156,0,0.0499999999992724,0.156,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.170000000000073,0,0.512,0.170000000000073,0.0200000000004366,0.436,10,10,4,4,0,0
0,0.0499999999992724,1.42000000000189,0,12.6100000000006,0.979999999999563,0.14,0.314,0.0200000000004366,0.0599999999976717,0.136,0,0.360000000000582,0.136,0,0.340000000000146,0.136,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0,0.0499999999992724,1.43999999999869,0,12.6699999999983,0.370000000002619,0.202,0.264,0,0.0600000000013097,0.206,0,0.340000000000146,0.206,0,0.069999999999709,0.206,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.42000000000189,0,12.6899999999987,1,0.12,0.194,0,0.659999999999854,0.128,0,0.359999999996944,0.128,0,0.0499999999992724,0.128,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0.159999999999854,0,0.508,0.159999999999854,0.0100000000020373,0.462,10,10,4,4,0,0
0,0.0599999999976717,1.53000000000247,0,6.31999999999971,1.31000000000131,0.126,0.306,0,0.0599999999976717,0.136,0,0.650000000001455,0.136,0.00999999999839929,0.369999999998981,0.136,0,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0499999999992724,1.45000000000073,0,6.29000000000087,0.360000000000582,0.186,0.28,0,0.349999999998545,0.188,0,0.360000000000582,0.188,0,0.0600000000013097,0.188,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0,0.0600000000013097,1.57999999999811,0.0199999999967986,6.41999999999825,0.369999999998981,0.128,0.256,0.0199999999967986,0.0600000000013097,0.13,0,0.659999999999854,0.13,0,0.069999999999709,0.13,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.6299999999992,0,0.482,0.6299999999992,0.0200000000004366,0.396,10,10,4,4,0,0
0.0200000000004366,0.0800000000017462,1.43000000000029,0,6.31000000000131,0.979999999999563,0.15,0.326,0.0200000000004366,0.0599999999976717,0.17,0,0.069999999999709,0.17,0,0.0599999999976717,0.17,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0499999999992724,1.5,0,6.27999999999884,0.669999999998254,0.21,0.302,0.0199999999967986,0.0600000000013097,0.208,0,0.0599999999976717,0.208,0,0.0600000000013097,0.208,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.48999999999796,0,6.4900000000016,1,0.152,0.266,0,0.650000000001455,0.154,0.0200000000004366,0.360000000000582,0.154,0,0.069999999999709,0.154,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.325000000000728,0,0.484,0.325000000000728,0.0200000000004366,0.43,10,10,4,4,0,0
0.0200000000004366,0.0400000000008731,1.44000000000233,0,12.9199999999983,0.069999999999709,0.156,0.274,0.00999999999839929,0.069999999999709,0.172,0,0.0600000000013097,0.172,0,0.360000000000582,0.172,0,4,4,10,10,10,4,3,4,4,4,6,5,0,0,0,0,0.0499999999992724,1.57999999999811,0,12.7299999999996,1.07999999999811,0.208,0.294,0,0.0500000000029104,0.218,0,0.340000000000146,0.218,0,0.0399999999972351,0.218,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.45000000000073,0,12.75,0.670000000001892,0.142,0.248,0,0.0600000000013097,0.144,0,0.360000000000582,0.144,0,0.360000000000582,0.144,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0.319999999999709,0.0200000000004366,0.422,0.319999999999709,0,0.404,10,10,4,4,0,0
0,0.069999999999709,1.4800000000032,0,6.2599999999984,0.670000000001892,0.162,0.308,0,0.340000000000146,0.174,0,0.360000000000582,0.174,0,0.0499999999992724,0.174,0,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0499999999992724,1.44999999999709,0,6.60999999999694,1.29999999999927,0.186,0.338,0,0.0599999999976717,0.192,0,0.0400000000008731,0.192,0,0.069999999999709,0.192,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0600000000013097,1.52000000000044,0,6.39999999999782,0.380000000001019,0.116,0.268,0.0100000000020373,0.0499999999992724,0.12,0,0.370000000002619,0.12,0,0.360000000000582,0.12,1,4,1,10,10,10,4,1,4,4,4,6,7,0,0,0,0.484999999998763,0,0.544,0.484999999998763,0,0.456,10,10,4,4,0,0
0,0.069999999999709,1.43999999999869,0.0100000000020373,12.6100000000006,1,0.156,0.304,0.00999999999839929,0.359999999996944,0.148,0,0.349999999998545,0.148,0,0.359999999996944,0.148,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0.0199999999967986,0.0799999999981083,1.61000000000058,0,12.739999999998,0.369999999998981,0.19,0.246,0.0200000000004366,0.319999999999709,0.184,0,0.369999999998981,0.184,0,0.360000000000582,0.184,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0,0.0499999999992724,1.43999999999869,0,12.5,0.979999999999563,0.13,0.194,0.0100000000020373,0.349999999998545,0.13,0,0.0599999999976717,0.13,0,0.639999999999418,0.13,2,4,2,10,10,10,4,2,4,4,4,6,7,0,0,0,0.635000000000218,0,0.536,0.635000000000218,0,0.432,10,10,4,4,0,0
0,0.0499999999992724,1.45000000000073,0,6.34000000000015,0.690000000002328,0.152,0.358,0.00999999999839929,0.360000000000582,0.176,0,0.360000000000582,0.176,0,0.360000000000582,0.176,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0.0100000000020373,0.0499999999992724,1.43999999999869,0,6.31999999999971,1.29999999999927,0.17,0.31,0,0.0599999999976717,0.178,0,0.0500000000029104,0.178,0,0.0599999999976717,0.178,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0,0.0399999999972351,1.41999999999825,0,6.43999999999869,1.60999999999694,0.142,0.274,0,0.0800000000017462,0.148,0,0.360000000000582,0.148,0.0200000000004366,0.0400000000008731,0.148,1,4,1,10,10,10,4,1,4,4,4,6,8,0,0,0,0.485000000000582,0,0.462,0.485000000000582,0.0200000000004366,0.418,10,10,4,4,0,0
