"MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gexp","MixS_gexp","screen.time_MV_gexp","class.time_MV_gexp","ERR_MV_gexp","screen.time_RRS_gexp","class.time_RRS_gexp","ERR_RRS_gexp","screen.time_KG_gexp","class.time_KG_gexp","ERR_KG_gexp","captured#Blocks","modelsize_MarS_gexp","modelsize_MixS_gexp","modelsize_MV_gexp","modelsize_RRS_gexp","modelsize_KG_gexp","capSig_MarS_gexp","capSig_MixS_gexp","capSig_MV_gexp","capSig_RRS_gexp","capSig_KG_gexp","capNoise_MarS_gexp","capNoise_MixS_gexp","capNoise_MV_gexp","capNoise_RRS_gexp","capNoise_KG_gexp","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_gsqrt","MixS_gsqrt","screen.time_MV_gsqrt","class.time_MV_gsqrt","ERR_MV_gsqrt","screen.time_RRS_gsqrt","class.time_RRS_gsqrt","ERR_RRS_gsqrt","screen.time_KG_gsqrt","class.time_KG_gsqrt","ERR_KG_gsqrt","captured#Blocks","modelsize_MarS_gsqrt","modelsize_MixS_gsqrt","modelsize_MV_gsqrt","modelsize_RRS_gsqrt","modelsize_KG_gsqrt","capSig_MarS_gsqrt","capSig_MixS_gsqrt","capSig_MV_gsqrt","capSig_RRS_gsqrt","capSig_KG_gsqrt","capNoise_MarS_gsqrt","capNoise_MixS_gsqrt","capNoise_MV_gsqrt","capNoise_RRS_gsqrt","capNoise_KG_gsqrt","MarS screening time (sec)","MarS classification time (sec)","pairwise energy comp time (sec)","NBP matching time (sec)","time for decoupling of pairs (sec)","MixS classification time (sec)","MarS_glog","MixS_glog","screen.time_MV_glog","class.time_MV_glog","ERR_MV_glog","screen.time_RRS_glog","class.time_RRS_glog","ERR_RRS_glog","screen.time_KG_glog","class.time_KG_glog","ERR_KG_glog","captured#Blocks","modelsize_MarS_glog","modelsize_MixS_glog","modelsize_MV_glog","modelsize_RRS_glog","modelsize_KG_glog","capSig_MarS_glog","capSig_MixS_glog","capSig_MV_glog","capSig_RRS_glog","capSig_KG_glog","capNoise_MarS_glog","capNoise_MixS_glog","capNoise_MV_glog","capNoise_RRS_glog","capNoise_KG_glog","screen.time_MCSSVMLIN","class.time_MCSSVMLIN","ERR_MCSSVMLIN","screen.time_MCSSVMRBF","class.time_MCSSVMRBF","ERR_MCSSVMRBF","modelsize_MCSSVMLIN","modelsize_MCSSVMRBF","capSig_MCSSVMLIN","capSig_MCSSVMRBF","capNoise_MCSSVMLIN","capNoise_MCSSVMRBF"
0,0.180000000000291,0.0100000000020373,0,16.4499999999971,1.30999999999767,0.18,0.324,0.0199999999967986,0.0800000000017462,0.194,0.0299999999988358,0.389999999999418,0.194,0,0.389999999999418,0.194,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0,0.0499999999956344,0.0100000000020373,0,16.5,0.669999999998254,0.156,0.32,0.0199999999967986,0.0599999999976717,0.166,0,0.069999999999709,0.166,0,0.430000000000291,0.166,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0,0.0800000000017462,0.0199999999967986,0,14,0.690000000002328,0.164,0.32,0.0199999999967986,0.389999999999418,0.172,0,0.0600000000049477,0.172,0,0.340000000003783,0.172,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0.055000000000291,0.0200000000040745,0.178,0.055000000000291,0.0100000000020373,0.178,10,10,4,4,0,0
0,0.139999999999418,0.0200000000040745,0.0100000000020373,13.5299999999988,0.389999999999418,0.188,0.312,0,0.650000000001455,0.192,0,0.0599999999976717,0.192,0,0.0599999999976717,0.192,0,4,4,10,10,10,4,2,4,4,4,6,4,0,0,0,0,0.0400000000008731,0.0199999999967986,0,6.73999999999796,0.659999999996217,0.168,0.362,0.0100000000020373,0.0800000000017462,0.154,0,0.0500000000029104,0.154,0,0.360000000000582,0.154,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0599999999976717,0.0100000000020373,0,6.84000000000378,0.80000000000291,0.162,0.362,0.0100000000020373,0.0599999999976717,0.162,0,0.360000000000582,0.162,0,0.379999999997381,0.162,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.174999999999272,0,0.154,0.174999999999272,0.0199999999967986,0.17,10,10,4,4,0,0
0,0.069999999999709,0.0100000000020373,0,8.97000000000116,1.30000000000291,0.17,0.354,0.0100000000020373,0.340000000003783,0.17,0,0.650000000001455,0.17,0,0.650000000001455,0.17,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0499999999956344,0.0199999999967986,0,13.4399999999951,1.30999999999767,0.154,0.318,0.0100000000020373,0.0599999999976717,0.168,0,0.359999999993306,0.168,0,0.339999999996508,0.168,0,4,4,10,10,10,4,2,4,4,4,6,4,0,0,0,0,0.0999999999985448,0.0299999999988358,0,13.0800000000017,0.690000000002328,0.154,0.318,0.0100000000020373,0.650000000001455,0.166,0,0.349999999998545,0.166,0,0.349999999998545,0.166,0,4,4,10,10,10,4,2,4,4,4,6,4,0,0,0,0.169999999998254,0.0100000000020373,0.168,0.169999999998254,0.0100000000020373,0.168,10,10,4,4,0,0
0,0.0599999999976717,0.0199999999967986,0.0199999999967986,6.43000000000029,0.970000000001164,0.186,0.358,0,0.360000000000582,0.198,0,0.389999999999418,0.198,0.0199999999967986,0.0800000000017462,0.198,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.0199999999967986,0.0500000000029104,0,0,12.7699999999968,0.370000000002619,0.16,0.332,0,0.339999999996508,0.176,0,0.0599999999976717,0.176,0,0.0600000000049477,0.176,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0,0.069999999999709,0.0199999999967986,0,12.5900000000038,1.30999999999767,0.17,0.322,0.0199999999967986,0.360000000000582,0.184,0,0.360000000000582,0.184,0,0.659999999996217,0.184,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0.169999999998254,0,0.194,0.169999999998254,0,0.196,10,10,4,4,0,0
0,0.0599999999976717,0.0100000000020373,0,12.6599999999962,0.680000000000291,0.206,0.222,0,0.360000000000582,0.21,0,0.360000000000582,0.21,0,0.339999999996508,0.21,0,4,4,10,10,10,4,3,4,4,4,6,5,0,0,0,0,0.0499999999956344,0.0100000000020373,0,12.6200000000026,0.989999999997963,0.184,0.216,0.0100000000020373,0.340000000003783,0.19,0,0.0500000000029104,0.19,0,0.139999999999418,0.19,0,4,4,10,10,10,4,3,4,4,4,6,5,0,0,0,0,0.0599999999976717,0.0100000000020373,0,12.7800000000061,0.690000000002328,0.182,0.218,0.0100000000020373,0.340000000003783,0.196,0,0.370000000002619,0.196,0,0.650000000001455,0.196,0,4,4,10,10,10,4,3,4,4,4,6,5,0,0,0,0.164999999997235,0,0.184,0.164999999997235,0.0100000000020373,0.204,10,10,4,4,0,0
0.0100000000020373,0.0499999999956344,0.0100000000020373,0,6.30999999999767,0.689999999995052,0.194,0.358,0.0200000000040745,0.0999999999985448,0.204,0,0.069999999999709,0.204,0,0.0999999999985448,0.204,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.0199999999967986,0.0599999999976717,0,0,6.22000000000116,1.30000000000291,0.158,0.358,0.0100000000020373,0.639999999999418,0.164,0,0.0400000000008731,0.164,0,0.319999999999709,0.164,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0499999999956344,0.0100000000020373,0,6.25,0.989999999997963,0.162,0.352,0.0199999999967986,0.349999999998545,0.172,0,0.349999999998545,0.172,0,0.650000000001455,0.172,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.474999999998545,0,0.174,0.474999999998545,0,0.152,10,10,4,4,0,0
0,0.0500000000029104,0.0100000000020373,0,6.37000000000262,0.669999999998254,0.206,0.384,0.0199999999967986,0.360000000000582,0.216,0,0.0599999999976717,0.216,0,0.349999999998545,0.216,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0600000000049477,0.0100000000020373,0,12.3699999999953,0.370000000002619,0.17,0.334,0,0.340000000003783,0.182,0,0.650000000001455,0.182,0,0.0599999999976717,0.182,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0,0.0599999999976717,0.0199999999967986,0,12.5,0.680000000000291,0.176,0.336,0.0100000000020373,0.0600000000049477,0.186,0,0.650000000001455,0.186,0,0.639999999999418,0.186,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0.630000000001019,0,0.162,0.630000000001019,0.0199999999967986,0.188,10,10,4,4,0,0
0,0.0500000000029104,0.0199999999967986,0,6.23999999999796,1,0.212,0.366,0.0200000000040745,0.0500000000029104,0.226,0,0.659999999996217,0.226,0,0.349999999998545,0.226,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0600000000049477,0.0100000000020373,0,6.38999999999942,0.0599999999976717,0.19,0.366,0,0.0599999999976717,0.182,0.0100000000020373,0.330000000001746,0.182,0,0.0600000000049477,0.182,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0,0.0500000000029104,0.0100000000020373,0,6.26000000000204,0.379999999997381,0.188,0.37,0.0199999999967986,0.069999999999709,0.188,0,0.0500000000029104,0.188,0,0.0400000000008731,0.188,0,4,2,10,10,10,4,1,4,4,4,6,7,0,0,0,0.170000000001892,0,0.204,0.170000000001892,0,0.198,10,10,4,4,0,0
0,0.0499999999956344,0.0100000000020373,0,6.55000000000291,0.67000000000553,0.202,0.386,0,0.340000000003783,0.208,0,0.0599999999976717,0.208,0,0.069999999999709,0.208,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.0400000000008731,0.0100000000020373,0,6.63999999999942,0.360000000000582,0.172,0.386,0,0.069999999999709,0.164,0,0.0500000000029104,0.164,0,0.0400000000008731,0.164,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0,0.069999999999709,0.0199999999967986,0,6.20999999999913,0.980000000003201,0.178,0.388,0,0.0599999999976717,0.164,0,0.349999999998545,0.164,0,0.650000000001455,0.164,0,4,2,10,10,10,4,1,4,4,4,6,6,0,0,0,0.485000000000582,0,0.178,0.485000000000582,0,0.166,10,10,4,4,0,0
0,0.069999999999709,0.0199999999967986,0.0200000000040745,12.4300000000003,0.669999999998254,0.174,0.368,0.0199999999967986,0.339999999996508,0.202,0,0.339999999996508,0.202,0,0.339999999996508,0.202,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0.0100000000020373,0.0400000000008731,0,0,12.75,0.409999999996217,0.15,0.318,0.0200000000040745,0.0500000000029104,0.158,0,0.639999999999418,0.158,0,0.0899999999965075,0.158,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0,0.0499999999956344,0.0199999999967986,0,12.3799999999974,0.389999999999418,0.152,0.316,0.0199999999967986,0.370000000002619,0.16,0,0.0600000000049477,0.16,0,0.360000000000582,0.16,0,4,4,10,10,10,4,2,4,4,4,6,5,0,0,0,0.479999999999563,0,0.144,0.479999999999563,0.0199999999967986,0.164,10,10,4,4,0,0
